method,declared_path,router_symbol,backend_module,command_center_mapping,authorization_evidence,test_evidence
GET,/{event_id},router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{event_id},router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{event_id},router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/publish,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/archive,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/clear-data,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/branding/upload,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/speaker-branding/upload,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/venue-images/upload-temp,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{event_id}/venue-images/upload,router,modules/rbac/routers/events.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/rbac/routers/global_settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/,router,modules/rbac/routers/global_settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/auth/check-slug,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/auth/signup,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/auth/accept-invite,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/me,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PUT,/organisations/me,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/me/members,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/organisations/me/members/invite,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PUT,/organisations/me/members/{member_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/organisations/me/members/{member_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/platform/organisations,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/platform/organisations/{org_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PUT,/platform/organisations/{org_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/platform/organisations/{org_id}/impersonate,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/organisations/calculate-price,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/calculate-price,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/addons,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/plans/{plan_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/addons/{addon_id},router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/organisations/me/subscribe,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/plans,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/features/matrix,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/organisations/me/billing-history,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/superadmin/organisations,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/superadmin/organisations/{org_id}/feature-overrides,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PUT,/superadmin/organisations/{org_id}/feature-overrides,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/superadmin/organisations/{org_id}/users,router,modules/rbac/routers/organisations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/roles,router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/roles,router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/permissions,router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/roles/{role_id}/permissions,router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/roles/{role_id}/permissions/{permission_code}/toggle,router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/roles/{role_id},router,modules/rbac/routers/rbac.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/rbac/routers/settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/,router,modules/rbac/routers/settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/license,router,modules/rbac/routers/settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/reset-toggles,router,modules/rbac/routers/settings.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/generate,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/reprint,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{id}/regenerate-qr,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/history,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{id}/print,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/print-jobs,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/print-jobs/{job_id},router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/badges.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/upload,router,modules/registration/routers/import_jobs.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/preview,router,modules/registration/routers/import_jobs.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/import_jobs.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{job_id},router,modules/registration/routers/import_jobs.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/participant_roles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/registration/routers/participant_roles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/bulk-toggle,router,modules/registration/routers/participant_roles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{role_id},router,modules/registration/routers/participant_roles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{role_id},router,modules/registration/routers/participant_roles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/stats,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/bulk,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/bulk-delete,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/import-template,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/import-excel,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/import,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{participant_id},router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{participant_id},router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{participant_id}/checkin,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{participant_id}/checkins,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/analytics-dashboard,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/fetch-from-speakers,router,modules/registration/routers/participants.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/config,router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/config,router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/promos,router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/promos,router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/promos/{promo_id},router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/promos/{promo_id},router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/transactions,router,modules/registration/routers/payments.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/request-otp,router,modules/registration/routers/portal_auth.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/verify-otp,router,modules/registration/routers/portal_auth.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/resend-otp,router,modules/registration/routers/portal_auth.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/portal/dashboard,router,modules/registration/routers/portal_dashboard.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/portal/attendee/details,router,modules/registration/routers/portal_dashboard.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/attendee/request-email-update,router,modules/registration/routers/portal_dashboard.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/attendee/payment/checkout,router,modules/registration/routers/portal_dashboard.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/print_templates.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/registration/routers/print_templates.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{template_id},router,modules/registration/routers/print_templates.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{template_id},router,modules/registration/routers/print_templates.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{template_id},router,modules/registration/routers/print_templates.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/register,router,modules/registration/routers/printers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/printers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{id},router,modules/registration/routers/printers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/events/{event_id}/registration/form-config,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/events/{event_id}/registration/form-config,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/portal/registration/{event_id}/form,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/registration/{event_id}/register,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/registration/{event_id}/upload,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/registration/{event_id}/promo/validate,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/registration/{event_id}/payment/checkout,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/portal/registration/{event_id}/payment/verify,router,modules/registration/routers/registration_portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/submit,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id}/approve,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id}/reject,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id}/waitlist,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id}/promote,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/reset-data,router,modules/registration/routers/registrations.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/tiers,router,modules/registration/routers/ticket_types.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/tiers,router,modules/registration/routers/ticket_types.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/registration/routers/ticket_types.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/registration/routers/ticket_types.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/plans,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/plans,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/staff-assignments,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/staff-assignments,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/equipment-assignments,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/equipment-assignments,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/travel-plans,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/travel-plans,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/travel-plans/{id},router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/allocations,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/conflicts/detect,router,modules/resource_management/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/search/routers/search.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/reindex,router,modules/search/routers/search.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/jobs,router,modules/search/routers/search.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/config/{event_id},router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/auth/{event_id}/{token_or_code},router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/upload-url,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/confirm-upload,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/poster/{poster_id}/upload-url,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/poster/{poster_id}/confirm,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/speaker-qr/{speaker_id}/download,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/speaker/request-otp,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/speaker/verify-otp,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/profile/template,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/profile/template/upload,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/profile/cv/upload,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/profile/photo,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/profile,router,modules/speakers/routers/portal.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/export,router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{session_id},router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{session_id},router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{session_id},router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{session_id}/speakers,router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{session_id}/speakers/{session_speaker_id},router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{session_id}/speakers/{session_speaker_id},router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{session_id}/reorder-speakers,router,modules/speakers/routers/sessions.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/speakers/routers/speaker_profiles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PUT,/,router,modules/speakers/routers/speaker_profiles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/parse-cv,router,modules/speakers/routers/speaker_profiles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/template,router,modules/speakers/routers/speaker_profiles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/parse-template,router,modules/speakers/routers/speaker_profiles.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/manual-register,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{speaker_id},router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{speaker_id},router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{speaker_id},router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{speaker_id}/send-invite,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/bulk-invite,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{speaker_id}/regenerate-qr,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{speaker_id}/sessions,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/fetch-from-registration,router,modules/speakers/routers/speakers.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/technology_services/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/technology_services/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{request_id},router,modules/technology_services/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{request_id}/submit,router,modules/technology_services/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{request_id}/approve,router,modules/technology_services/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
